SANCTUARY,date,SST_0,Temperature,datetime
FKNMS,X2002011600_water_temp_0,2285.2237005,22.2852237005,2002-01-16T05:00:00Z
FKNMS,X2002011700_water_temp_0,2263.1832382,22.2631832382,2002-01-17T05:00:00Z
FKNMS,X2002011800_water_temp_0,2583.716246,22.583716246,2002-01-18T05:00:00Z
FKNMS,X2002011900_water_temp_0,2529.0517418,22.5290517418,2002-01-19T05:00:00Z
FKNMS,X2002012000_water_temp_0,2851.2064472,22.8512064472,2002-01-20T05:00:00Z
FKNMS,X2002012100_water_temp_0,3067.2086452,23.0672086452,2002-01-21T05:00:00Z
FKNMS,X2002012200_water_temp_0,3550.1574781,23.5501574781,2002-01-22T05:00:00Z
FKNMS,X2002012300_water_temp_0,3313.348063,23.313348063,2002-01-23T05:00:00Z
FKNMS,X2002012400_water_temp_0,3338.8423954,23.3388423954,2002-01-24T05:00:00Z
FKNMS,X2002012500_water_temp_0,3420.8383911,23.4208383911,2002-01-25T05:00:00Z
FKNMS,X2002012600_water_temp_0,4002.9835596,24.0029835596,2002-01-26T05:00:00Z
FKNMS,X2002012700_water_temp_0,3935.7575081,23.9357575081,2002-01-27T05:00:00Z
FKNMS,X2002012800_water_temp_0,3762.6811809,23.7626811809,2002-01-28T05:00:00Z
FKNMS,X2002012900_water_temp_0,4107.2409883,24.1072409883,2002-01-29T05:00:00Z
FKNMS,X2002013000_water_temp_0,4054.1367307,24.0541367307,2002-01-30T05:00:00Z
FKNMS,X2002013100_water_temp_0,3964.4333049,23.964433304900002,2002-01-31T05:00:00Z
FKNMS,X2002020100_water_temp_0,3988.0824177,23.9880824177,2002-02-01T05:00:00Z
FKNMS,X2002020200_water_temp_0,4515.8335591,24.5158335591,2002-02-02T05:00:00Z
FKNMS,X2002020300_water_temp_0,4348.8747094,24.3488747094,2002-02-03T05:00:00Z
FKNMS,X2002020400_water_temp_0,4515.5427431,24.5155427431,2002-02-04T05:00:00Z
FKNMS,X2002020500_water_temp_0,4041.9702079,24.0419702079,2002-02-05T05:00:00Z
FKNMS,X2002020600_water_temp_0,3698.6266107,23.6986266107,2002-02-06T05:00:00Z
FKNMS,X2002020700_water_temp_0,3716.2105326,23.7162105326,2002-02-07T05:00:00Z
FKNMS,X2002020800_water_temp_0,4154.0142658,24.1540142658,2002-02-08T05:00:00Z
FKNMS,X2002020900_water_temp_0,3804.7067766,23.8047067766,2002-02-09T05:00:00Z
FKNMS,X2002021000_water_temp_0,4090.7093989,24.0907093989,2002-02-10T05:00:00Z
FKNMS,X2002021100_water_temp_0,4356.9532603,24.3569532603,2002-02-11T05:00:00Z
FKNMS,X2002021200_water_temp_0,3946.0340252,23.9460340252,2002-02-12T05:00:00Z
FKNMS,X2002021300_water_temp_0,4115.4924045,24.1154924045,2002-02-13T05:00:00Z
FKNMS,X2002021400_water_temp_0,3801.3181486,23.8013181486,2002-02-14T05:00:00Z
FKNMS,X2002021500_water_temp_0,3592.9191166,23.5929191166,2002-02-15T05:00:00Z
FKNMS,X2002021600_water_temp_0,3812.293431,23.812293431,2002-02-16T05:00:00Z
FKNMS,X2002021700_water_temp_0,3681.0355295,23.6810355295,2002-02-17T05:00:00Z
FKNMS,X2002021800_water_temp_0,3495.1466971,23.4951466971,2002-02-18T05:00:00Z
FKNMS,X2002021900_water_temp_0,3187.8240139,23.1878240139,2002-02-19T05:00:00Z
FKNMS,X2002022000_water_temp_0,3210.2934162,23.2102934162,2002-02-20T05:00:00Z
FKNMS,X2002022100_water_temp_0,3296.4254638,23.2964254638,2002-02-21T05:00:00Z
FKNMS,X2002022200_water_temp_0,4104.0947375,24.1040947375,2002-02-22T05:00:00Z
FKNMS,X2002022300_water_temp_0,3672.5842776,23.6725842776,2002-02-23T05:00:00Z
FKNMS,X2002022400_water_temp_0,3172.6119952,23.1726119952,2002-02-24T05:00:00Z
FKNMS,X2002022500_water_temp_0,2687.9696867,22.6879696867,2002-02-25T05:00:00Z
FKNMS,X2002022600_water_temp_0,2801.6441262,22.8016441262,2002-02-26T05:00:00Z
FKNMS,X2002022700_water_temp_0,3473.9006816,23.4739006816,2002-02-27T05:00:00Z
FKNMS,X2002022800_water_temp_0,2530.1119745,22.5301119745,2002-02-28T05:00:00Z
FKNMS,X2002030100_water_temp_0,2071.4068266,22.0714068266,2002-03-01T05:00:00Z
FKNMS,X2002030200_water_temp_0,2147.0840596,22.1470840596,2002-03-02T05:00:00Z
FKNMS,X2002030300_water_temp_0,2856.8763251,22.8568763251,2002-03-03T05:00:00Z
FKNMS,X2002030400_water_temp_0,3589.3650106,23.589365010599998,2002-03-04T05:00:00Z
FKNMS,X2002030500_water_temp_0,2900.4554653,22.9004554653,2002-03-05T05:00:00Z
FKNMS,X2002030600_water_temp_0,2103.0408764,22.1030408764,2002-03-06T05:00:00Z
FKNMS,X2002030700_water_temp_0,2181.6856792,22.1816856792,2002-03-07T05:00:00Z
FKNMS,X2002030800_water_temp_0,2718.1147859,22.7181147859,2002-03-08T05:00:00Z
FKNMS,X2002030900_water_temp_0,3292.5995792,23.2925995792,2002-03-09T05:00:00Z
FKNMS,X2002031000_water_temp_0,3877.6869631,23.8776869631,2002-03-10T05:00:00Z
FKNMS,X2002031100_water_temp_0,3699.9249385,23.6999249385,2002-03-11T05:00:00Z
FKNMS,X2002031200_water_temp_0,3929.618954,23.929618954,2002-03-12T05:00:00Z
FKNMS,X2002031300_water_temp_0,4884.5452382,24.8845452382,2002-03-13T05:00:00Z
FKNMS,X2002031400_water_temp_0,4728.7056287,24.7287056287,2002-03-14T05:00:00Z
FKNMS,X2002031500_water_temp_0,4753.7690845,24.7537690845,2002-03-15T05:00:00Z
FKNMS,X2002031600_water_temp_0,4953.0826715,24.9530826715,2002-03-16T05:00:00Z
FKNMS,X2002031700_water_temp_0,5148.261422,25.148261422,2002-03-17T05:00:00Z
FKNMS,X2002031800_water_temp_0,5161.683743,25.161683742999998,2002-03-18T05:00:00Z
FKNMS,X2002031900_water_temp_0,5439.778008,25.439778008,2002-03-19T05:00:00Z
FKNMS,X2002032000_water_temp_0,5497.7483887,25.4977483887,2002-03-20T05:00:00Z
FKNMS,X2002032100_water_temp_0,5579.486006,25.579486006,2002-03-21T05:00:00Z
FKNMS,X2002032200_water_temp_0,6628.7488054,26.6287488054,2002-03-22T05:00:00Z
FKNMS,X2002032300_water_temp_0,5706.5982082,25.7065982082,2002-03-23T05:00:00Z
FKNMS,X2002032400_water_temp_0,5132.8697114,25.132869711399998,2002-03-24T05:00:00Z
FKNMS,X2002032500_water_temp_0,4983.2787886,24.9832787886,2002-03-25T05:00:00Z
FKNMS,X2002032600_water_temp_0,5392.0254097,25.3920254097,2002-03-26T05:00:00Z
FKNMS,X2002032700_water_temp_0,6337.670012,26.337670012,2002-03-27T05:00:00Z
FKNMS,X2002032800_water_temp_0,5584.2898321,25.5842898321,2002-03-28T05:00:00Z
FKNMS,X2002032900_water_temp_0,5468.2262944,25.4682262944,2002-03-29T05:00:00Z
FKNMS,X2002033000_water_temp_0,5717.6088057,25.7176088057,2002-03-30T05:00:00Z
FKNMS,X2002033100_water_temp_0,5393.9447805,25.3939447805,2002-03-31T05:00:00Z
FKNMS,X2002040100_water_temp_0,5634.774841,25.634774841000002,2002-04-01T05:00:00Z
FKNMS,X2002040200_water_temp_0,6773.1808284,26.7731808284,2002-04-02T05:00:00Z
FKNMS,X2002040300_water_temp_0,6128.7282331,26.1287282331,2002-04-03T05:00:00Z
FKNMS,X2002040400_water_temp_0,7042.4813755,27.0424813755,2002-04-04T05:00:00Z
FKNMS,X2002040500_water_temp_0,7143.6747649,27.1436747649,2002-04-05T05:00:00Z
FKNMS,X2002040600_water_temp_0,6728.0090917,26.7280090917,2002-04-06T05:00:00Z
FKNMS,X2002040700_water_temp_0,6345.7167896,26.3457167896,2002-04-07T05:00:00Z
FKNMS,X2002040800_water_temp_0,5789.7968362,25.7897968362,2002-04-08T04:00:00Z
FKNMS,X2002040900_water_temp_0,5332.9663127,25.3329663127,2002-04-09T04:00:00Z
FKNMS,X2002041000_water_temp_0,5489.8619528,25.4898619528,2002-04-10T04:00:00Z
FKNMS,X2002041100_water_temp_0,5615.124381,25.615124381,2002-04-11T04:00:00Z
FKNMS,X2002041200_water_temp_0,5657.4090708,25.6574090708,2002-04-12T04:00:00Z
FKNMS,X2002041300_water_temp_0,5749.1917203,25.7491917203,2002-04-13T04:00:00Z
FKNMS,X2002041400_water_temp_0,5825.4540701,25.8254540701,2002-04-14T04:00:00Z
FKNMS,X2002041500_water_temp_0,6304.0519623,26.3040519623,2002-04-15T04:00:00Z
FKNMS,X2002041600_water_temp_0,6413.861985,26.413861985,2002-04-16T04:00:00Z
FKNMS,X2002041700_water_temp_0,6503.9599074,26.5039599074,2002-04-17T04:00:00Z
FKNMS,X2002041800_water_temp_0,6548.2749328,26.5482749328,2002-04-18T04:00:00Z
FKNMS,X2002041900_water_temp_0,6586.9952778,26.5869952778,2002-04-19T04:00:00Z
FKNMS,X2002042000_water_temp_0,6572.1532309,26.5721532309,2002-04-20T04:00:00Z
FKNMS,X2002042100_water_temp_0,6823.1562287,26.8231562287,2002-04-21T04:00:00Z
FKNMS,X2002042200_water_temp_0,6856.7980416,26.8567980416,2002-04-22T04:00:00Z
FKNMS,X2002042300_water_temp_0,7303.6207179,27.3036207179,2002-04-23T04:00:00Z
FKNMS,X2002042400_water_temp_0,7269.9489901,27.269948990099998,2002-04-24T04:00:00Z
FKNMS,X2002042500_water_temp_0,7462.6194893,27.4626194893,2002-04-25T04:00:00Z
FKNMS,X2002042600_water_temp_0,7187.4053048,27.1874053048,2002-04-26T04:00:00Z
FKNMS,X2002042700_water_temp_0,7088.0971173,27.088097117300002,2002-04-27T04:00:00Z
FKNMS,X2002042800_water_temp_0,6909.9933431,26.9099933431,2002-04-28T04:00:00Z
FKNMS,X2002042900_water_temp_0,6934.3376397,26.9343376397,2002-04-29T04:00:00Z
FKNMS,X2002043000_water_temp_0,7406.3176527,27.4063176527,2002-04-30T04:00:00Z
FKNMS,X2002050100_water_temp_0,7712.4354287,27.7124354287,2002-05-01T04:00:00Z
FKNMS,X2002050200_water_temp_0,7712.9828391,27.7129828391,2002-05-02T04:00:00Z
FKNMS,X2002050300_water_temp_0,7710.992929,27.710992929,2002-05-03T04:00:00Z
FKNMS,X2002050400_water_temp_0,7536.5983309,27.5365983309,2002-05-04T04:00:00Z
FKNMS,X2002050500_water_temp_0,7559.0686379,27.5590686379,2002-05-05T04:00:00Z
FKNMS,X2002050600_water_temp_0,7578.4700778,27.5784700778,2002-05-06T04:00:00Z
FKNMS,X2002050700_water_temp_0,7493.167299,27.493167299,2002-05-07T04:00:00Z
FKNMS,X2002050800_water_temp_0,7510.7536758,27.5107536758,2002-05-08T04:00:00Z
FKNMS,X2002050900_water_temp_0,7542.0502485,27.5420502485,2002-05-09T04:00:00Z
FKNMS,X2002051000_water_temp_0,7433.1340493,27.4331340493,2002-05-10T04:00:00Z
FKNMS,X2002051100_water_temp_0,7320.815245,27.320815245,2002-05-11T04:00:00Z
FKNMS,X2002051200_water_temp_0,7174.1744374,27.1741744374,2002-05-12T04:00:00Z
FKNMS,X2002051300_water_temp_0,7017.931481,27.017931480999998,2002-05-13T04:00:00Z
FKNMS,X2002051400_water_temp_0,7341.620758,27.341620758,2002-05-14T04:00:00Z
FKNMS,X2002051500_water_temp_0,8342.8378426,28.342837842599998,2002-05-15T04:00:00Z
FKNMS,X2002051600_water_temp_0,8077.3184217,28.0773184217,2002-05-16T04:00:00Z
FKNMS,X2002051700_water_temp_0,7818.786186,27.818786186,2002-05-17T04:00:00Z
FKNMS,X2002051800_water_temp_0,7774.0122076,27.774012207600002,2002-05-18T04:00:00Z
FKNMS,X2002051900_water_temp_0,7951.0925936,27.951092593600002,2002-05-19T04:00:00Z
FKNMS,X2002052000_water_temp_0,7487.2148918,27.4872148918,2002-05-20T04:00:00Z
FKNMS,X2002052100_water_temp_0,7466.6157581,27.466615758099998,2002-05-21T04:00:00Z
FKNMS,X2002052200_water_temp_0,7311.7300754,27.3117300754,2002-05-22T04:00:00Z
FKNMS,X2002052300_water_temp_0,7140.6728363,27.1406728363,2002-05-23T04:00:00Z
FKNMS,X2002052400_water_temp_0,7083.9999943,27.0839999943,2002-05-24T04:00:00Z
FKNMS,X2002052500_water_temp_0,6964.8225989,26.9648225989,2002-05-25T04:00:00Z
FKNMS,X2002052600_water_temp_0,6879.8357677,26.8798357677,2002-05-26T04:00:00Z
FKNMS,X2002052700_water_temp_0,6936.6055701,26.9366055701,2002-05-27T04:00:00Z
FKNMS,X2002052800_water_temp_0,7272.9392979,27.272939297900002,2002-05-28T04:00:00Z
FKNMS,X2002052900_water_temp_0,7263.3324902,27.2633324902,2002-05-29T04:00:00Z
FKNMS,X2002053000_water_temp_0,8059.2347606,28.0592347606,2002-05-30T04:00:00Z
FKNMS,X2002053100_water_temp_0,7885.194676,27.885194676,2002-05-31T04:00:00Z
FKNMS,X2002060100_water_temp_0,8728.4007008,28.7284007008,2002-06-01T04:00:00Z
FKNMS,X2002060200_water_temp_0,9081.4210803,29.0814210803,2002-06-02T04:00:00Z
FKNMS,X2002060300_water_temp_0,9393.490646,29.393490646,2002-06-03T04:00:00Z
FKNMS,X2002060400_water_temp_0,8892.570147,28.892570147,2002-06-04T04:00:00Z
FKNMS,X2002060500_water_temp_0,8200.3728931,28.200372893100003,2002-06-05T04:00:00Z
FKNMS,X2002060600_water_temp_0,7971.9693404,27.9719693404,2002-06-06T04:00:00Z
FKNMS,X2002060700_water_temp_0,8345.3738542,28.345373854199998,2002-06-07T04:00:00Z
FKNMS,X2002060800_water_temp_0,9327.8792592,29.327879259200003,2002-06-08T04:00:00Z
FKNMS,X2002060900_water_temp_0,9224.9493844,29.2249493844,2002-06-09T04:00:00Z
FKNMS,X2002061000_water_temp_0,8597.826951,28.597826951000002,2002-06-10T04:00:00Z
FKNMS,X2002061100_water_temp_0,8591.0797545,28.5910797545,2002-06-11T04:00:00Z
FKNMS,X2002061200_water_temp_0,8412.671571,28.412671571,2002-06-12T04:00:00Z
FKNMS,X2002061300_water_temp_0,8558.0314946,28.5580314946,2002-06-13T04:00:00Z
FKNMS,X2002061400_water_temp_0,8492.4457739,28.492445773900002,2002-06-14T04:00:00Z
FKNMS,X2002061500_water_temp_0,8464.2218476,28.4642218476,2002-06-15T04:00:00Z
FKNMS,X2002061600_water_temp_0,8105.8887794,28.1058887794,2002-06-16T04:00:00Z
FKNMS,X2002061700_water_temp_0,8279.643403,28.279643403,2002-06-17T04:00:00Z
FKNMS,X2002061800_water_temp_0,8670.4356677,28.670435667699998,2002-06-18T04:00:00Z
FKNMS,X2002061900_water_temp_0,8843.2057433,28.8432057433,2002-06-19T04:00:00Z
FKNMS,X2002062000_water_temp_0,8814.8007363,28.8148007363,2002-06-20T04:00:00Z
FKNMS,X2002062100_water_temp_0,9099.5650498,29.0995650498,2002-06-21T04:00:00Z
FKNMS,X2002062200_water_temp_0,8922.8688916,28.922868891599997,2002-06-22T04:00:00Z
FKNMS,X2002062300_water_temp_0,8622.1596677,28.6221596677,2002-06-23T04:00:00Z
FKNMS,X2002062400_water_temp_0,8938.7888681,28.9387888681,2002-06-24T04:00:00Z
FKNMS,X2002062500_water_temp_0,8987.3811165,28.987381116500003,2002-06-25T04:00:00Z
FKNMS,X2002062600_water_temp_0,9001.551725,29.001551725,2002-06-26T04:00:00Z
FKNMS,X2002062700_water_temp_0,8942.9621346,28.942962134600002,2002-06-27T04:00:00Z
FKNMS,X2002062800_water_temp_0,8987.8825464,28.9878825464,2002-06-28T04:00:00Z
FKNMS,X2002062900_water_temp_0,8967.3665021,28.9673665021,2002-06-29T04:00:00Z
FKNMS,X2002063000_water_temp_0,9067.9600218,29.067960021799998,2002-06-30T04:00:00Z
FKNMS,X2002070100_water_temp_0,9177.0233276,29.1770233276,2002-07-01T04:00:00Z
FKNMS,X2002070200_water_temp_0,9956.5140194,29.9565140194,2002-07-02T04:00:00Z
FKNMS,X2002070300_water_temp_0,10264.1570833,30.2641570833,2002-07-03T04:00:00Z
FKNMS,X2002070400_water_temp_0,10579.5235161,30.5795235161,2002-07-04T04:00:00Z
FKNMS,X2002070500_water_temp_0,10670.50697,30.670506969999998,2002-07-05T04:00:00Z
FKNMS,X2002070600_water_temp_0,10775.0940522,30.7750940522,2002-07-06T04:00:00Z
FKNMS,X2002070700_water_temp_0,9914.8362155,29.9148362155,2002-07-07T04:00:00Z
FKNMS,X2002070800_water_temp_0,10077.2365904,30.0772365904,2002-07-08T04:00:00Z
FKNMS,X2002070900_water_temp_0,9619.9384952,29.6199384952,2002-07-09T04:00:00Z
FKNMS,X2002071000_water_temp_0,9074.2181866,29.0742181866,2002-07-10T04:00:00Z
FKNMS,X2002071100_water_temp_0,9144.088015,29.144088015,2002-07-11T04:00:00Z
FKNMS,X2002071200_water_temp_0,9492.1920658,29.492192065799998,2002-07-12T04:00:00Z
FKNMS,X2002071300_water_temp_0,10263.4813982,30.2634813982,2002-07-13T04:00:00Z
FKNMS,X2002071400_water_temp_0,10552.223965,30.552223965,2002-07-14T04:00:00Z
FKNMS,X2002071500_water_temp_0,10947.1261218,30.9471261218,2002-07-15T04:00:00Z
FKNMS,X2002071600_water_temp_0,10361.4413518,30.3614413518,2002-07-16T04:00:00Z
FKNMS,X2002071700_water_temp_0,10760.5019027,30.7605019027,2002-07-17T04:00:00Z
FKNMS,X2002071800_water_temp_0,11185.373625,31.185373625,2002-07-18T04:00:00Z
FKNMS,X2002071900_water_temp_0,11008.0006524,31.0080006524,2002-07-19T04:00:00Z
FKNMS,X2002072000_water_temp_0,10779.8320486,30.7798320486,2002-07-20T04:00:00Z
FKNMS,X2002072100_water_temp_0,10578.6772145,30.578677214499997,2002-07-21T04:00:00Z
FKNMS,X2002072200_water_temp_0,10644.3603297,30.6443603297,2002-07-22T04:00:00Z
FKNMS,X2002072300_water_temp_0,10243.4204605,30.243420460499998,2002-07-23T04:00:00Z
FKNMS,X2002072400_water_temp_0,10064.7880207,30.0647880207,2002-07-24T04:00:00Z
FKNMS,X2002072500_water_temp_0,10102.4498222,30.1024498222,2002-07-25T04:00:00Z
FKNMS,X2002072600_water_temp_0,10003.8850474,30.003885047399997,2002-07-26T04:00:00Z
FKNMS,X2002072700_water_temp_0,10004.6277843,30.0046277843,2002-07-27T04:00:00Z
FKNMS,X2002072800_water_temp_0,9956.6216612,29.956621661200003,2002-07-28T04:00:00Z
FKNMS,X2002072900_water_temp_0,9723.4320271,29.7234320271,2002-07-29T04:00:00Z
FKNMS,X2002073000_water_temp_0,9636.3210114,29.6363210114,2002-07-30T04:00:00Z
FKNMS,X2002073100_water_temp_0,10229.5055861,30.2295055861,2002-07-31T04:00:00Z
FKNMS,X2002080100_water_temp_0,10742.6391899,30.7426391899,2002-08-01T04:00:00Z
FKNMS,X2002080200_water_temp_0,10758.8258141,30.7588258141,2002-08-02T04:00:00Z
FKNMS,X2002080300_water_temp_0,11087.5777738,31.0875777738,2002-08-03T04:00:00Z
FKNMS,X2002080400_water_temp_0,11164.4435396,31.1644435396,2002-08-04T04:00:00Z
FKNMS,X2002080500_water_temp_0,11100.2747264,31.100274726400002,2002-08-05T04:00:00Z
FKNMS,X2002080600_water_temp_0,11303.9448183,31.303944818300003,2002-08-06T04:00:00Z
FKNMS,X2002080700_water_temp_0,10978.8641565,30.978864156500002,2002-08-07T04:00:00Z
FKNMS,X2002080800_water_temp_0,10895.5809287,30.8955809287,2002-08-08T04:00:00Z
FKNMS,X2002080900_water_temp_0,11507.033732,31.507033732,2002-08-09T04:00:00Z
FKNMS,X2002081000_water_temp_0,10625.7427971,30.6257427971,2002-08-10T04:00:00Z
FKNMS,X2002081100_water_temp_0,10217.6400912,30.217640091200003,2002-08-11T04:00:00Z
FKNMS,X2002081200_water_temp_0,10861.0432862,30.8610432862,2002-08-12T04:00:00Z
FKNMS,X2002081300_water_temp_0,10223.1111843,30.223111184300002,2002-08-13T04:00:00Z
FKNMS,X2002081400_water_temp_0,10149.4017975,30.1494017975,2002-08-14T04:00:00Z
FKNMS,X2002081500_water_temp_0,10126.1288036,30.1261288036,2002-08-15T04:00:00Z
FKNMS,X2002081600_water_temp_0,9909.8143812,29.9098143812,2002-08-16T04:00:00Z
FKNMS,X2002081700_water_temp_0,9759.0788635,29.7590788635,2002-08-17T04:00:00Z
FKNMS,X2002081800_water_temp_0,9835.5721677,29.8355721677,2002-08-18T04:00:00Z
FKNMS,X2002081900_water_temp_0,10139.3901665,30.1393901665,2002-08-19T04:00:00Z
FKNMS,X2002082000_water_temp_0,10246.8802537,30.2468802537,2002-08-20T04:00:00Z
FKNMS,X2002082100_water_temp_0,10077.8245166,30.0778245166,2002-08-21T04:00:00Z
FKNMS,X2002082200_water_temp_0,10082.1362666,30.082136266600003,2002-08-22T04:00:00Z
FKNMS,X2002082300_water_temp_0,9977.9882208,29.9779882208,2002-08-23T04:00:00Z
FKNMS,X2002082400_water_temp_0,10269.723409,30.269723409,2002-08-24T04:00:00Z
FKNMS,X2002082500_water_temp_0,10479.4372615,30.4794372615,2002-08-25T04:00:00Z
FKNMS,X2002082600_water_temp_0,10891.0577816,30.8910577816,2002-08-26T04:00:00Z
FKNMS,X2002082700_water_temp_0,10860.4318722,30.860431872200003,2002-08-27T04:00:00Z
FKNMS,X2002082800_water_temp_0,10817.8780189,30.817878018900004,2002-08-28T04:00:00Z
FKNMS,X2002082900_water_temp_0,10860.5607257,30.860560725699997,2002-08-29T04:00:00Z
FKNMS,X2002083000_water_temp_0,10244.9800262,30.2449800262,2002-08-30T04:00:00Z
FKNMS,X2002083100_water_temp_0,10335.2816295,30.3352816295,2002-08-31T04:00:00Z
FKNMS,X2002090100_water_temp_0,10347.772369,30.347772369,2002-09-01T04:00:00Z
FKNMS,X2002090200_water_temp_0,10652.7833898,30.6527833898,2002-09-02T04:00:00Z
FKNMS,X2002090300_water_temp_0,10573.4590541,30.5734590541,2002-09-03T04:00:00Z
FKNMS,X2002090400_water_temp_0,10925.9564755,30.9259564755,2002-09-04T04:00:00Z
FKNMS,X2002090500_water_temp_0,11107.8995038,31.1078995038,2002-09-05T04:00:00Z
FKNMS,X2002090600_water_temp_0,10673.223929,30.673223929000002,2002-09-06T04:00:00Z
FKNMS,X2002090700_water_temp_0,9968.8935868,29.9688935868,2002-09-07T04:00:00Z
FKNMS,X2002090800_water_temp_0,9884.76167,29.88476167,2002-09-08T04:00:00Z
FKNMS,X2002090900_water_temp_0,9846.5164496,29.8465164496,2002-09-09T04:00:00Z
FKNMS,X2002091000_water_temp_0,10200.8093863,30.2008093863,2002-09-10T04:00:00Z
FKNMS,X2002091100_water_temp_0,9573.1064787,29.573106478699998,2002-09-11T04:00:00Z
FKNMS,X2002091200_water_temp_0,9472.9599938,29.4729599938,2002-09-12T04:00:00Z
FKNMS,X2002091300_water_temp_0,9285.1545356,29.2851545356,2002-09-13T04:00:00Z
FKNMS,X2002091400_water_temp_0,9435.7558249,29.4357558249,2002-09-14T04:00:00Z
FKNMS,X2002091500_water_temp_0,9344.6536804,29.3446536804,2002-09-15T04:00:00Z
FKNMS,X2002091600_water_temp_0,9579.1995546,29.579199554600002,2002-09-16T04:00:00Z
FKNMS,X2002091700_water_temp_0,9570.7446727,29.570744672700002,2002-09-17T04:00:00Z
FKNMS,X2002091800_water_temp_0,9621.9061998,29.6219061998,2002-09-18T04:00:00Z
FKNMS,X2002091900_water_temp_0,9627.6078867,29.627607886699998,2002-09-19T04:00:00Z
FKNMS,X2002092000_water_temp_0,9495.5211116,29.4955211116,2002-09-20T04:00:00Z
FKNMS,X2002092100_water_temp_0,8879.1256926,28.8791256926,2002-09-21T04:00:00Z
FKNMS,X2002092200_water_temp_0,8393.9127525,28.3939127525,2002-09-22T04:00:00Z
FKNMS,X2002092300_water_temp_0,8389.5676012,28.3895676012,2002-09-23T04:00:00Z
FKNMS,X2002092400_water_temp_0,8170.9309086,28.1709309086,2002-09-24T04:00:00Z
FKNMS,X2002092500_water_temp_0,8030.5613883,28.0305613883,2002-09-25T04:00:00Z
FKNMS,X2002092600_water_temp_0,7954.4920621,27.9544920621,2002-09-26T04:00:00Z
FKNMS,X2002092700_water_temp_0,8052.263356,28.052263356,2002-09-27T04:00:00Z
FKNMS,X2002092800_water_temp_0,8667.9925214,28.667992521400002,2002-09-28T04:00:00Z
FKNMS,X2002092900_water_temp_0,9269.7395084,29.2697395084,2002-09-29T04:00:00Z
FKNMS,X2002093000_water_temp_0,8876.9792799,28.8769792799,2002-09-30T04:00:00Z
FKNMS,X2002100100_water_temp_0,8587.9717847,28.5879717847,2002-10-01T04:00:00Z
FKNMS,X2002100200_water_temp_0,7931.4714912,27.9314714912,2002-10-02T04:00:00Z
FKNMS,X2002100300_water_temp_0,8170.8502919,28.170850291900003,2002-10-03T04:00:00Z
FKNMS,X2002100400_water_temp_0,8520.1615396,28.5201615396,2002-10-04T04:00:00Z
FKNMS,X2002100500_water_temp_0,8904.1968138,28.9041968138,2002-10-05T04:00:00Z
FKNMS,X2002100600_water_temp_0,8754.7998392,28.7547998392,2002-10-06T04:00:00Z
FKNMS,X2002100700_water_temp_0,8839.3183929,28.8393183929,2002-10-07T04:00:00Z
FKNMS,X2002100800_water_temp_0,9165.3266,29.1653266,2002-10-08T04:00:00Z
FKNMS,X2002100900_water_temp_0,9117.2167144,29.1172167144,2002-10-09T04:00:00Z
FKNMS,X2002101000_water_temp_0,9098.7025757,29.0987025757,2002-10-10T04:00:00Z
FKNMS,X2002101100_water_temp_0,9342.7948443,29.342794844300002,2002-10-11T04:00:00Z
FKNMS,X2002101200_water_temp_0,9508.9396802,29.5089396802,2002-10-12T04:00:00Z
FKNMS,X2002101300_water_temp_0,9003.501009,29.003501008999997,2002-10-13T04:00:00Z
FKNMS,X2002101400_water_temp_0,8985.3775349,28.985377534900003,2002-10-14T04:00:00Z
FKNMS,X2002101500_water_temp_0,9002.6334881,29.002633488100003,2002-10-15T04:00:00Z
